Report Date,CODE,CUTS,FOB PRICE,CHANGE,%CARCASS,LBS
08/23/2012,233A,"LEG, TROTTER OFF",351.2841,-0.7135,31.8825,23.2742
08/22/2012,,FORESADDLE,,,,
08/22/2012,204,"RACK, 8-RIB MEDIUM",602.1976,15.4646,10.7748,8.0811
08/22/2012,209,BREAST **,106.3268,-1.4507,8.8517,6.6388
08/22/2012,207,"SHOULDERS, SQ-CUT",226.8827,6.4927,23.5325,17.6494
08/22/2012,210,FORESHANK,419.0490,5.5334,3.8206,2.8655
08/22/2012,,NECK **,110.4037,1.7064,2.2233,1.6675
08/22/2012,,HINDSADDLE,,,,
08/22/2012,232,"LOINS, TRIMMED 4X4",545.7741,1.3791,10.9715,8.2286
08/22/2012,232E,FLANK UNTRIMMED **,59.4888,-2.7108,3.3894,2.5421
08/22/2012,233A,"LEG, TROTTER OFF",351.9976,-3.1027,31.8825,23.9119
08/21/2012,,FORESADDLE,,,,
08/21/2012,204,"RACK, 8-RIB MEDIUM",586.7330,3.7515,10.7748,8.0811
08/21/2012,209,BREAST **,107.7775,1.3976,8.8517,6.6388
08/21/2012,207,"SHOULDERS, SQ-CUT",220.3900,-1.4798,23.5325,17.6494
08/21/2012,210,FORESHANK,413.5156,0.7592,3.8206,2.8655
08/21/2012,,NECK **,108.6973,-1.2980,2.2233,1.6675
08/21/2012,,HINDSADDLE,,,,
08/21/2012,232,"LOINS, TRIMMED 4X4",544.3950,6.2407,10.9715,8.2286
08/21/2012,232E,FLANK UNTRIMMED **,62.1996,-0.4704,3.3894,2.5421
08/21/2012,233A,"LEG, TROTTER OFF",355.1003,-2.0361,31.8825,23.9119
08/20/2012,,FORESADDLE,,,,
08/20/2012,204,"RACK, 8-RIB MEDIUM",582.9815,1.8686,10.7748,8.0811
08/20/2012,209,BREAST **,106.3799,-8.7426,8.8517,6.6388
08/20/2012,207,"SHOULDERS, SQ-CUT",221.8698,-0.1863,23.5325,17.6494
08/20/2012,210,FORESHANK,412.7564,-0.6981,3.8206,2.8655
08/20/2012,,NECK **,109.9953,-7.5789,2.2233,1.6675
08/20/2012,,HINDSADDLE,,,,
08/20/2012,232,"LOINS, TRIMMED 4X4",538.1543,-7.4953,10.9715,8.2286
08/20/2012,232E,FLANK UNTRIMMED **,62.6700,-0.7746,3.3894,2.5421
08/20/2012,233A,"LEG, TROTTER OFF",357.1364,-3.3257,31.8825,23.9119
08/17/2012,,FORESADDLE,,,,
08/17/2012,204,"RACK, 8-RIB MEDIUM",581.1129,-0.7452,10.7748,8.0811
08/17/2012,209,BREAST **,115.1225,0.5421,8.8517,6.6388
08/17/2012,207,"SHOULDERS, SQ-CUT",222.0561,2.6551,23.5325,17.6494
08/17/2012,210,FORESHANK,413.4545,-3.3346,3.8206,2.8655
08/17/2012,,NECK **,117.5742,-4.7163,2.2233,1.6675
08/17/2012,,HINDSADDLE,,,,
08/17/2012,232,"LOINS, TRIMMED 4X4",545.6496,3.4115,10.9715,8.2286
08/17/2012,232E,FLANK UNTRIMMED **,63.4446,0.0357,3.3894,2.5421
08/17/2012,233A,"LEG, TROTTER OFF",360.4621,-1.7555,31.8825,23.9119
08/16/2012,,FORESADDLE,,,,
08/16/2012,204,"RACK, 8-RIB MEDIUM",581.8581,-13.5778,10.7748,8.0811
08/16/2012,209,BREAST **,114.5804,0.7273,8.8517,6.6388
08/16/2012,207,"SHOULDERS, SQ-CUT",219.4010,0.6493,23.5325,17.6494
08/16/2012,210,FORESHANK,416.7891,3.7316,3.8206,2.8655
08/16/2012,,NECK **,122.2905,-1.7098,2.2233,1.6675
08/16/2012,,HINDSADDLE,,,,
08/16/2012,232,"LOINS, TRIMMED 4X4",542.2381,0.6460,10.9715,8.2286
08/16/2012,232E,FLANK UNTRIMMED **,63.4089,-0.5502,3.3894,2.5421
08/16/2012,233A,"LEG, TROTTER OFF",362.2176,-1.3730,31.8825,23.9119
08/15/2012,,FORESADDLE,,,,
08/15/2012,204,"RACK, 8-RIB MEDIUM",595.4359,-3.1879,10.7748,7.7579
08/15/2012,209,BREAST **,113.8531,0.0974,8.8517,6.3732
08/15/2012,207,"SHOULDERS, SQ-CUT",218.7517,-1.1812,23.5325,16.9434
08/15/2012,210,FORESHANK,413.0575,2.1886,3.8206,2.7508
08/15/2012,,NECK **,124.0003,-1.4162,2.2233,1.6008
08/15/2012,,HINDSADDLE,,,,
08/15/2012,232,"LOINS, TRIMMED 4X4",541.5921,-2.2858,10.9715,7.8995
08/15/2012,232E,FLANK UNTRIMMED **,63.9591,-1.7934,3.3894,2.4404
08/15/2012,233A,"LEG, TROTTER OFF",363.5906,-0.4718,31.8825,22.9554
08/14/2012,,FORESADDLE,,,,
08/14/2012,204,"RACK, 8-RIB MEDIUM",598.6238,5.2382,10.7748,7.7579
08/14/2012,209,BREAST **,113.7557,0.1392,8.8517,6.3732
08/14/2012,207,"SHOULDERS, SQ-CUT",219.9329,-2.1323,23.5325,16.9434
08/14/2012,210,FORESHANK,410.8689,0.7399,3.8206,2.7508
08/14/2012,,NECK **,125.4165,20.6345,2.2233,1.6008
08/14/2012,,HINDSADDLE,,,,
08/14/2012,232,"LOINS, TRIMMED 4X4",543.8779,-5.5947,10.9715,7.8995
08/14/2012,232E,FLANK UNTRIMMED **,65.7525,8.2461,3.3894,2.4404
08/14/2012,233A,"LEG, TROTTER OFF",364.0624,0.0874,31.8825,22.9554
08/13/2012,,FORESADDLE,,,,
08/13/2012,204,"RACK, 8-RIB MEDIUM",593.3856,-3.9940,10.7748,7.7579
08/13/2012,209,BREAST **,113.6165,4.3524,8.8517,6.3732
08/13/2012,207,"SHOULDERS, SQ-CUT",222.0652,0.9546,23.5325,16.9434
08/13/2012,210,FORESHANK,410.1290,-2.4033,3.8206,2.7508
08/13/2012,,NECK **,104.7820,11.6523,2.2233,1.6008
08/13/2012,,HINDSADDLE,,,,
08/13/2012,232,"LOINS, TRIMMED 4X4",549.4726,-2.3908,10.9715,7.8995
08/13/2012,232E,FLANK UNTRIMMED **,57.5064,0.3239,3.3894,2.4404
08/13/2012,233A,"LEG, TROTTER OFF",363.9750,-2.7443,31.8825,22.9554
08/10/2012,,FORESADDLE,,,,
08/10/2012,204,"RACK, 8-RIB MEDIUM",597.3796,-0.1349,10.7748,7.7579
08/10/2012,209,BREAST **,109.2641,-0.8399,8.8517,6.3732
08/10/2012,207,"SHOULDERS, SQ-CUT",221.1106,4.7152,23.5325,16.9434
08/10/2012,210,FORESHANK,412.5323,-5.2945,3.8206,2.7508
08/10/2012,,NECK **,93.1297,27.5902,2.2233,1.6008
08/10/2012,,HINDSADDLE,,,,
08/10/2012,232,"LOINS, TRIMMED 4X4",551.8634,2.3936,10.9715,7.8995
08/10/2012,232E,FLANK UNTRIMMED **,57.1825,-1.6555,3.3894,2.4404
08/10/2012,233A,"LEG, TROTTER OFF",366.7193,-0.9594,31.8825,22.9554
08/09/2012,,FORESADDLE,,,,
08/09/2012,204,"RACK, 8-RIB MEDIUM",597.5145,2.6151,10.7748,7.7579
08/09/2012,209,BREAST **,110.1040,0.6147,8.8517,6.3732
08/09/2012,207,"SHOULDERS, SQ-CUT",216.3954,-8.6132,23.5325,16.9434
08/09/2012,210,FORESHANK,417.8268,0.6054,3.8206,2.7508
08/09/2012,,NECK **,65.5395,-23.3605,2.2233,1.6008
08/09/2012,,HINDSADDLE,,,,
08/09/2012,232,"LOINS, TRIMMED 4X4",549.4698,-6.2082,10.9715,7.8995
08/09/2012,232E,FLANK UNTRIMMED **,58.8380,0.4737,3.3894,2.4404
08/09/2012,233A,"LEG, TROTTER OFF",367.6787,1.2694,31.8825,22.9554
08/08/2012,,FORESADDLE,,,,
08/08/2012,204,"RACK, 8-RIB MEDIUM",594.8994,0.7836,10.7748,7.6501
08/08/2012,209,BREAST **,109.4893,-0.2871,8.8517,6.2847
08/08/2012,207,"SHOULDERS, SQ-CUT",225.0086,0.4364,23.5325,16.7081
08/08/2012,210,FORESHANK,417.2214,-1.4707,3.8206,2.7126
08/08/2012,,NECK **,88.9000,8.6429,2.2233,1.5785
08/08/2012,,HINDSADDLE,,,,
08/08/2012,232,"LOINS, TRIMMED 4X4",555.6780,7.6794,10.9715,7.7898
08/08/2012,232E,FLANK UNTRIMMED **,58.3643,3.6495,3.3894,2.4065
08/08/2012,233A,"LEG, TROTTER OFF",366.4093,-0.7332,31.8825,22.6366
08/07/2012,,FORESADDLE,,,,
08/07/2012,204,"RACK, 8-RIB MEDIUM",594.1158,7.9797,10.7748,7.6501
08/07/2012,209,BREAST **,109.7764,1.2691,8.8517,6.2847
08/07/2012,207,"SHOULDERS, SQ-CUT",224.5722,-0.9634,23.5325,16.7081
08/07/2012,210,FORESHANK,418.6921,3.1832,3.8206,2.7126
08/07/2012,,NECK **,80.2571,-8.5521,2.2233,1.5785
08/07/2012,,HINDSADDLE,,,,
08/07/2012,232,"LOINS, TRIMMED 4X4",547.9986,-3.7165,10.9715,7.7898
08/07/2012,232E,FLANK UNTRIMMED **,54.7148,-1.1366,3.3894,2.4065
08/07/2012,233A,"LEG, TROTTER OFF",367.1425,-0.6747,31.8825,22.6366
08/06/2012,,FORESADDLE,,,,
08/06/2012,204,"RACK, 8-RIB MEDIUM",586.1361,-1.8979,10.7748,7.6501
08/06/2012,209,BREAST **,108.5073,-3.1258,8.8517,6.2847
08/06/2012,207,"SHOULDERS, SQ-CUT",225.5356,-0.3552,23.5325,16.7081
08/06/2012,210,FORESHANK,415.5089,5.4502,3.8206,2.7126
08/06/2012,,NECK **,88.8092,-7.3693,2.2233,1.5785
08/06/2012,,HINDSADDLE,,,,
08/06/2012,232,"LOINS, TRIMMED 4X4",551.7151,0.3341,10.9715,7.7898
08/06/2012,232E,FLANK UNTRIMMED **,55.8514,-0.9189,3.3894,2.4065
08/06/2012,233A,"LEG, TROTTER OFF",367.8172,8.2638,31.8825,22.6366
08/03/2012,,FORESADDLE,,,,
08/03/2012,204,"RACK, 8-RIB MEDIUM",588.0340,1.5714,10.7748,7.6501
08/03/2012,209,BREAST **,111.6331,4.1389,8.8517,6.2847
08/03/2012,207,"SHOULDERS, SQ-CUT",225.8908,0.3375,23.5325,16.7081
08/03/2012,210,FORESHANK,410.0587,-5.3934,3.8206,2.7126
08/03/2012,,NECK **,96.1785,0.2236,2.2233,1.5785
08/03/2012,,HINDSADDLE,,,,
08/03/2012,232,"LOINS, TRIMMED 4X4",551.3810,1.2409,10.9715,7.7898
08/03/2012,232E,FLANK UNTRIMMED **,56.7703,0.6547,3.3894,2.4065
08/03/2012,233A,"LEG, TROTTER OFF",359.5534,-4.5363,31.8825,22.6366
08/02/2012,,FORESADDLE,,,,
08/02/2012,204,"RACK, 8-RIB MEDIUM",586.4626,-8.3676,10.7748,7.6501
08/02/2012,209,BREAST **,107.4942,-3.9107,8.8517,6.2847
08/02/2012,207,"SHOULDERS, SQ-CUT",225.5533,-3.5338,23.5325,16.7081
08/02/2012,210,FORESHANK,415.4521,0.6360,3.8206,2.7126
08/02/2012,,NECK **,95.9549,0.2736,2.2233,1.5785
08/02/2012,,HINDSADDLE,,,,
08/02/2012,232,"LOINS, TRIMMED 4X4",550.1401,-0.6306,10.9715,7.7898
08/02/2012,232E,FLANK UNTRIMMED **,56.1156,-0.8620,3.3894,2.4065
08/02/2012,233A,"LEG, TROTTER OFF",364.0897,-2.1322,31.8825,22.6366
08/01/2012,,FORESADDLE,,,,
08/01/2012,204,"RACK, 8-RIB MEDIUM",594.8302,-9.5180,10.7748,7.7579
08/01/2012,209,BREAST **,111.4049,3.3084,8.8517,6.3732
08/01/2012,207,"SHOULDERS, SQ-CUT",229.0871,3.0607,23.5325,16.9434
08/01/2012,210,FORESHANK,414.8161,13.5966,3.8206,2.7508
08/01/2012,,NECK **,95.6813,-8.5367,2.2233,1.6008
08/01/2012,,HINDSADDLE,,,,
08/01/2012,232,"LOINS, TRIMMED 4X4",550.7707,0.0367,10.9715,7.8995
08/01/2012,232E,FLANK UNTRIMMED **,56.9776,-16.0347,3.3894,2.4404
08/01/2012,233A,"LEG, TROTTER OFF",366.2219,1.4205,31.8825,22.9554
07/31/2012,,FORESADDLE,,,,
07/31/2012,204,"RACK, 8-RIB MEDIUM",604.3482,-16.9808,10.7748,7.7579
07/31/2012,209,BREAST **,108.0965,-0.8237,8.8517,6.3732
07/31/2012,207,"SHOULDERS, SQ-CUT",226.0264,-0.6567,23.5325,16.9434
07/31/2012,210,FORESHANK,401.2195,-0.4940,3.8206,2.7508
07/31/2012,,NECK **,104.2180,17.8243,2.2233,1.6008
07/31/2012,,HINDSADDLE,,,,
07/31/2012,232,"LOINS, TRIMMED 4X4",550.7340,8.2096,10.9715,7.8995
07/31/2012,232E,FLANK UNTRIMMED **,73.0123,3.4373,3.3894,2.4404
07/31/2012,233A,"LEG, TROTTER OFF",364.8014,0.6456,31.8825,22.9554
07/30/2012,,FORESADDLE,,,,
07/30/2012,204,"RACK, 8-RIB MEDIUM",621.3290,-16.9236,10.7748,7.7579
07/30/2012,209,BREAST **,108.9202,2.7272,8.8517,6.3732
07/30/2012,207,"SHOULDERS, SQ-CUT",226.6831,2.4029,23.5325,16.9434
07/30/2012,210,FORESHANK,401.7135,-5.7413,3.8206,2.7508
07/30/2012,,NECK **,86.3937,7.1706,2.2233,1.6008
07/30/2012,,HINDSADDLE,,,,
07/30/2012,232,"LOINS, TRIMMED 4X4",542.5244,-2.9848,10.9715,7.8995
07/30/2012,232E,FLANK UNTRIMMED **,69.5750,1.1566,3.3894,2.4404
07/30/2012,233A,"LEG, TROTTER OFF",364.1558,-8.6150,31.8825,22.9554
07/27/2012,,FORESADDLE,,,,
07/27/2012,204,"RACK, 8-RIB MEDIUM",638.2526,0.0910,10.7748,7.7579
07/27/2012,209,BREAST **,106.1930,-25.3222,8.8517,6.3732
07/27/2012,207,"SHOULDERS, SQ-CUT",224.2802,2.0669,23.5325,16.9434
07/27/2012,210,FORESHANK,407.4548,-2.2786,3.8206,2.7508
07/27/2012,,NECK **,79.2231,-0.0686,2.2233,1.6008
07/27/2012,,HINDSADDLE,,,,
07/27/2012,232,"LOINS, TRIMMED 4X4",545.5092,3.0330,10.9715,7.8995
07/27/2012,232E,FLANK UNTRIMMED **,68.4184,-1.4055,3.3894,2.4404
07/27/2012,233A,"LEG, TROTTER OFF",372.7708,3.3192,31.8825,22.9554
07/26/2012,,FORESADDLE,,,,
07/26/2012,204,"RACK, 8-RIB MEDIUM",638.1616,11.1361,10.7748,7.7579
07/26/2012,209,BREAST **,131.5152,24.4481,8.8517,6.3732
07/26/2012,207,"SHOULDERS, SQ-CUT",222.2133,-3.4153,23.5325,16.9434
07/26/2012,210,FORESHANK,409.7334,-1.3945,3.8206,2.7508
07/26/2012,,NECK **,79.2917,10.3318,2.2233,1.6008
07/26/2012,,HINDSADDLE,,,,
07/26/2012,232,"LOINS, TRIMMED 4X4",542.4762,5.6915,10.9715,7.8995
07/26/2012,232E,FLANK UNTRIMMED **,69.8239,4.3422,3.3894,2.4404
07/26/2012,233A,"LEG, TROTTER OFF",369.4516,-0.0385,31.8825,22.9554
07/25/2012,,FORESADDLE,,,,
07/25/2012,204,"RACK, 8-RIB MEDIUM",627.0255,-1.7137,10.7748,8.1888
07/25/2012,209,BREAST **,107.0671,-3.6425,8.8517,6.7273
07/25/2012,207,"SHOULDERS, SQ-CUT",225.6286,4.6022,23.5325,17.8847
07/25/2012,210,FORESHANK,411.1279,-13.0270,3.8206,2.9037
07/25/2012,,NECK **,68.9599,1.3895,2.2233,1.6897
07/25/2012,,HINDSADDLE,,,,
07/25/2012,232,"LOINS, TRIMMED 4X4",536.7847,-2.8268,10.9715,8.3383
07/25/2012,232E,FLANK UNTRIMMED **,65.4817,-4.4493,3.3894,2.5759
07/25/2012,233A,"LEG, TROTTER OFF",369.4901,1.1127,31.8825,24.2307
07/24/2012,,FORESADDLE,,,,
07/24/2012,204,"RACK, 8-RIB MEDIUM",628.7392,2.9329,10.7748,8.1888
07/24/2012,209,BREAST **,110.7096,0.0275,8.8517,6.7273
07/24/2012,207,"SHOULDERS, SQ-CUT",221.0264,-0.0133,23.5325,17.8847
07/24/2012,210,FORESHANK,424.1549,-3.4888,3.8206,2.9037
07/24/2012,,NECK **,67.5704,-1.8182,2.2233,1.6897
07/24/2012,,HINDSADDLE,,,,
07/24/2012,232,"LOINS, TRIMMED 4X4",539.6115,-1.8492,10.9715,8.3383
07/24/2012,232E,FLANK UNTRIMMED **,69.9310,-6.2704,3.3894,2.5759
07/24/2012,233A,"LEG, TROTTER OFF",368.3774,-3.3182,31.8825,24.2307
07/23/2012,,FORESADDLE,,,,
07/23/2012,204,"RACK, 8-RIB MEDIUM",625.8063,5.7459,10.7748,8.1888
07/23/2012,209,BREAST **,110.6821,-0.0822,8.8517,6.7273
07/23/2012,207,"SHOULDERS, SQ-CUT",221.0397,-2.3295,23.5325,17.8847
07/23/2012,210,FORESHANK,427.6437,0.5914,3.8206,2.9037
07/23/2012,,NECK **,69.3886,1.0228,2.2233,1.6897
07/23/2012,,HINDSADDLE,,,,
07/23/2012,232,"LOINS, TRIMMED 4X4",541.4607,-0.6390,10.9715,8.3383
07/23/2012,232E,FLANK UNTRIMMED **,76.2014,3.4893,3.3894,2.5759
07/23/2012,233A,"LEG, TROTTER OFF",371.6956,0.3970,31.8825,24.2307
07/20/2012,,FORESADDLE,,,,
07/20/2012,204,"RACK, 8-RIB MEDIUM",620.0604,8.1847,10.7748,8.1888
07/20/2012,209,BREAST **,110.7643,-1.1664,8.8517,6.7273
07/20/2012,207,"SHOULDERS, SQ-CUT",223.3692,3.9579,23.5325,17.8847
07/20/2012,210,FORESHANK,427.0523,-3.4667,3.8206,2.9037
07/20/2012,,NECK **,68.3658,-3.2986,2.2233,1.6897
07/20/2012,,HINDSADDLE,,,,
07/20/2012,232,"LOINS, TRIMMED 4X4",542.0997,-6.2008,10.9715,8.3383
07/20/2012,232E,FLANK UNTRIMMED **,72.7121,0.1222,3.3894,2.5759
07/20/2012,233A,"LEG, TROTTER OFF",371.2986,-2.6343,31.8825,24.2307
07/19/2012,,FORESADDLE,,,,
07/19/2012,204,"RACK, 8-RIB MEDIUM",611.8757,-0.8025,10.7748,8.1888
07/19/2012,209,BREAST **,111.9307,-2.4678,8.8517,6.7273
07/19/2012,207,"SHOULDERS, SQ-CUT",219.4113,-4.1750,23.5325,17.8847
07/19/2012,210,FORESHANK,430.5190,-5.0568,3.8206,2.9037
07/19/2012,,NECK **,71.6644,-65.2969,2.2233,1.6897
07/19/2012,,HINDSADDLE,,,,
07/19/2012,232,"LOINS, TRIMMED 4X4",548.3005,-12.0073,10.9715,8.3383
07/19/2012,232E,FLANK UNTRIMMED **,72.5899,-1.3419,3.3894,2.5759
07/19/2012,233A,"LEG, TROTTER OFF",373.9329,-1.2483,31.8825,24.2307
07/17/2012,,FORESADDLE,,,,
07/17/2012,204,"RACK, 8-RIB MEDIUM",616.4011,4.7925,10.7748,8.1888
07/17/2012,209,BREAST **,112.3026,-1.0397,8.8517,6.7273
07/17/2012,207,"SHOULDERS, SQ-CUT",227.2624,-3.8999,23.5325,17.8847
07/17/2012,210,FORESHANK,435.2636,9.5159,3.8206,2.9037
07/17/2012,,NECK **,120.7932,4.9051,2.2233,1.6897
07/17/2012,,HINDSADDLE,,,,
07/17/2012,232,"LOINS, TRIMMED 4X4",556.3455,1.7277,10.9715,8.3383
07/17/2012,232E,FLANK UNTRIMMED **,73.6930,2.2224,3.3894,2.5759
07/17/2012,233A,"LEG, TROTTER OFF",379.9724,-0.5617,31.8825,24.2307
07/16/2012,,FORESADDLE,,,,
07/16/2012,204,"RACK, 8-RIB MEDIUM",611.6086,-8.4335,10.7748,8.1888
07/16/2012,209,BREAST **,113.3423,-1.6381,8.8517,6.7273
07/16/2012,207,"SHOULDERS, SQ-CUT",231.1623,-2.1578,23.5325,17.8847
07/16/2012,210,FORESHANK,425.7477,-2.0291,3.8206,2.9037
07/16/2012,,NECK **,115.8881,5.2308,2.2233,1.6897
07/16/2012,,HINDSADDLE,,,,
07/16/2012,232,"LOINS, TRIMMED 4X4",554.6178,2.4594,10.9715,8.3383
07/16/2012,232E,FLANK UNTRIMMED **,71.4706,-7.8854,3.3894,2.5759
07/16/2012,233A,"LEG, TROTTER OFF",380.5341,0.8386,31.8825,24.2307
07/13/2012,,FORESADDLE,,,,
07/13/2012,204,"RACK, 8-RIB MEDIUM",620.0421,1.4636,10.7748,8.1888
07/13/2012,209,BREAST **,114.9804,-0.4753,8.8517,6.7273
07/13/2012,207,"SHOULDERS, SQ-CUT",233.3201,0.3162,23.5325,17.8847
07/13/2012,210,FORESHANK,427.7768,-4.3404,3.8206,2.9037
07/13/2012,,NECK **,110.6573,9.8636,2.2233,1.6897
07/13/2012,,HINDSADDLE,,,,
07/13/2012,232,"LOINS, TRIMMED 4X4",552.1584,-5.7997,10.9715,8.3383
07/13/2012,232E,FLANK UNTRIMMED **,79.3560,0.1560,3.3894,2.5759
07/13/2012,233A,"LEG, TROTTER OFF",379.6955,0.1915,31.8825,24.2307
07/12/2012,,FORESADDLE,,,,
07/12/2012,204,"RACK, 8-RIB MEDIUM",618.5785,-3.7407,10.7748,8.1888
07/12/2012,209,BREAST **,115.4557,0.3783,8.8517,6.7273
07/12/2012,207,"SHOULDERS, SQ-CUT",233.0039,-1.0693,23.5325,17.8847
07/12/2012,210,FORESHANK,432.1172,-0.2776,3.8206,2.9037
07/12/2012,,NECK **,100.7937,-0.7134,2.2233,1.6897
07/12/2012,,HINDSADDLE,,,,
07/12/2012,232,"LOINS, TRIMMED 4X4",557.9581,1.7555,10.9715,8.3383
07/12/2012,232E,FLANK UNTRIMMED **,79.2000,3.3057,3.3894,2.5759
07/12/2012,233A,"LEG, TROTTER OFF",379.5040,0.1729,31.8825,24.2307
07/11/2012,,FORESADDLE,,,,
07/11/2012,204,"RACK, 8-RIB MEDIUM",622.3192,4.0995,10.7748,8.1888
07/11/2012,209,BREAST **,115.0774,-1.7470,8.8517,6.7273
07/11/2012,207,"SHOULDERS, SQ-CUT",234.0732,-2.4024,23.5325,17.8847
07/11/2012,210,FORESHANK,432.3948,-0.9661,3.8206,2.9037
07/11/2012,,NECK **,101.5071,-3.0541,2.2233,1.6897
07/11/2012,,HINDSADDLE,,,,
07/11/2012,232,"LOINS, TRIMMED 4X4",556.2026,-1.7708,10.9715,8.3383
07/11/2012,232E,FLANK UNTRIMMED **,75.8943,-1.6190,3.3894,2.5759
07/11/2012,233A,"LEG, TROTTER OFF",379.3311,1.5008,31.8825,24.2307
07/10/2012,,FORESADDLE,,,,
07/10/2012,204,"RACK, 8-RIB MEDIUM",618.2197,-3.9462,10.7748,8.1888
07/10/2012,209,BREAST **,116.8244,-2.8227,8.8517,6.7273
07/10/2012,207,"SHOULDERS, SQ-CUT",236.4756,-2.9779,23.5325,17.8847
07/10/2012,210,FORESHANK,433.3609,-11.0782,3.8206,2.9037
07/10/2012,,NECK **,104.5612,-4.4358,2.2233,1.6897
07/10/2012,,HINDSADDLE,,,,
07/10/2012,232,"LOINS, TRIMMED 4X4",557.9734,1.1556,10.9715,8.3383
07/10/2012,232E,FLANK UNTRIMMED **,77.5133,-0.4292,3.3894,2.5759
07/10/2012,233A,"LEG, TROTTER OFF",377.8303,-4.2266,31.8825,24.2307
07/09/2012,,FORESADDLE,,,,
07/09/2012,204,"RACK, 8-RIB MEDIUM",622.1659,0.5281,10.7748,8.1888
07/09/2012,209,BREAST **,,,8.8517,6.7273
07/09/2012,207,"SHOULDERS, SQ-CUT",239.4535,-0.9217,23.5325,17.8847
07/09/2012,210,FORESHANK,444.4391,0.0993,3.8206,2.9037
07/09/2012,,NECK **,108.9970,-0.9485,2.2233,1.6897
07/09/2012,,HINDSADDLE,,,,
07/09/2012,232,"LOINS, TRIMMED 4X4",556.8178,-5.6926,10.9715,8.3383
07/09/2012,232E,FLANK UNTRIMMED **,77.9425,-0.5543,3.3894,2.5759
07/09/2012,233A,"LEG, TROTTER OFF",382.0569,-0.1154,31.8825,24.2307
07/06/2012,,FORESADDLE,,,,
07/06/2012,204,"RACK, 8-RIB MEDIUM",621.6378,-3.4136,10.7748,8.1888
07/06/2012,209,BREAST **,123.9342,5.2493,8.8517,6.7273
07/06/2012,207,"SHOULDERS, SQ-CUT",240.3752,10.9946,23.5325,17.8847
07/06/2012,210,FORESHANK,444.3398,19.3427,3.8206,2.9037
07/06/2012,,NECK **,109.9455,-22.2857,2.2233,1.6897
07/06/2012,,HINDSADDLE,,,,
07/06/2012,232,"LOINS, TRIMMED 4X4",562.5104,13.0135,10.9715,8.3383
07/06/2012,232E,FLANK UNTRIMMED **,78.4968,4.8208,3.3894,2.5759
07/06/2012,233A,"LEG, TROTTER OFF",382.1723,0.9303,31.8825,24.2307
07/05/2012,,FORESADDLE,,,,
07/05/2012,204,"RACK, 8-RIB MEDIUM",625.0514,-6.2347,10.7748,8.2966
07/05/2012,209,BREAST **,118.6849,-0.9007,8.8517,6.8158
07/05/2012,207,"SHOULDERS, SQ-CUT",229.3806,-2.2988,23.5325,18.1200
07/05/2012,210,FORESHANK,424.9971,-0.7958,3.8206,2.9419
07/05/2012,,NECK **,132.2312,5.1801,2.2233,1.7119
07/05/2012,,HINDSADDLE,,,,
07/05/2012,232,"LOINS, TRIMMED 4X4",549.4969,6.4480,10.9715,8.4481
07/05/2012,232E,FLANK UNTRIMMED **,73.6760,-7.7418,3.3894,2.6098
07/05/2012,233A,"LEG, TROTTER OFF",381.2420,-4.0926,31.8825,24.5495
07/03/2012,,FORESADDLE,,,,
07/03/2012,204,"RACK, 8-RIB MEDIUM",631.2861,-5.4407,10.7748,8.2966
07/03/2012,209,BREAST **,119.5856,2.2476,8.8517,6.8158
07/03/2012,207,"SHOULDERS, SQ-CUT",231.6794,-0.3872,23.5325,18.1200
07/03/2012,210,FORESHANK,425.7929,-4.0632,3.8206,2.9419
07/03/2012,,NECK **,127.0511,5.0366,2.2233,1.7119
07/03/2012,,HINDSADDLE,,,,
07/03/2012,232,"LOINS, TRIMMED 4X4",543.0489,5.1964,10.9715,8.4481
07/03/2012,232E,FLANK UNTRIMMED **,81.4178,9.2526,3.3894,2.6098
07/03/2012,233A,"LEG, TROTTER OFF",385.3346,-0.3558,31.8825,24.5495
07/02/2012,,FORESADDLE,,,,
07/02/2012,204,"RACK, 8-RIB MEDIUM",636.7268,-0.3203,10.7748,8.2966
07/02/2012,209,BREAST **,117.3380,2.4712,8.8517,6.8158
07/02/2012,207,"SHOULDERS, SQ-CUT",232.0666,9.4065,23.5325,18.1200
07/02/2012,210,FORESHANK,429.8561,-1.7425,3.8206,2.9419
07/02/2012,,NECK **,122.0145,-5.1138,2.2233,1.7119
07/02/2012,,HINDSADDLE,,,,
07/02/2012,232,"LOINS, TRIMMED 4X4",537.8525,-0.9693,10.9715,8.4481
07/02/2012,232E,FLANK UNTRIMMED **,72.1652,-11.5933,3.3894,2.6098
07/02/2012,233A,"LEG, TROTTER OFF",385.6904,-4.2548,31.8825,24.5495
06/29/2012,,FORESADDLE,,,,
06/29/2012,204,"RACK, 8-RIB MEDIUM",637.0471,-10.6401,10.7748,8.2966
06/29/2012,209,BREAST **,114.8668,-0.0527,8.8517,6.8158
06/29/2012,207,"SHOULDERS, SQ-CUT",222.6601,0.3636,23.5325,18.1200
06/29/2012,210,FORESHANK,431.5986,-4.9553,3.8206,2.9419
06/29/2012,,NECK **,127.1283,4.0371,2.2233,1.7119
06/29/2012,,HINDSADDLE,,,,
06/29/2012,232,"LOINS, TRIMMED 4X4",538.8218,1.1765,10.9715,8.4481
06/29/2012,232E,FLANK UNTRIMMED **,83.7585,1.0474,3.3894,2.6098
